transact,android.telephony.SmsManager,onServiceConnected,TelephonyManager.getDeviceId,TelephonyManager.getLine1Number,Ljava.net.URLDecoder,android.telephony.gsm.SmsManager,SET_ALARM,Ljava.lang.Class.getResource,Ljava.lang.Class.getMethods,Landroid.content.Context.registerReceiver,Runtime.exec,TelephonyManager.getSubscriberId,Ljava.lang.Class.getCanonicalName,sendMultipartTextMessage,class
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0
1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0
0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0
1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0
1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0
1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0
1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0
1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0
1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0
1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0
1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0
1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0
1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0
1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0
1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0
1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0
1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0
